0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 508.00, 80
0.00, 510.00, 80
0.00, 512.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 509.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 508.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 511.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 510.00, 80
0.00, 509.00, 80
0.00, 510.00, 80
2.00, 510.00, 80
3.00, 510.00, 80
5.00, 510.00, 80
5.00, 510.00, 80
5.00, 510.00, 80
6.00, 510.00, 80
8.00, 510.00, 80
8.00, 510.00, 80
9.00, 510.00, 80
11.00, 509.00, 80
12.00, 510.00, 80
12.00, 510.00, 80
13.00, 510.00, 80
14.00, 510.00, 80
15.00, 510.00, 80
16.00, 510.00, 80
17.00, 510.00, 80
17.00, 510.00, 80
18.00, 510.00, 80
18.00, 509.00, 80
18.00, 510.00, 80
21.00, 510.00, 80
23.00, 510.00, 80
24.00, 510.00, 80
25.00, 510.00, 80
26.00, 510.00, 80
29.00, 510.00, 80
31.00, 510.00, 80
34.00, 510.00, 80
35.00, 510.00, 80
36.00, 510.00, 80
38.00, 509.00, 80
39.00, 510.00, 80
41.00, 510.00, 80
42.00, 510.00, 80
43.00, 510.00, 80
44.00, 510.00, 80
45.00, 510.00, 80
47.00, 509.00, 80
48.00, 510.00, 80
50.00, 510.00, 80
50.00, 510.00, 80
52.00, 510.00, 80
55.00, 510.00, 80
59.00, 510.00, 80
62.00, 510.00, 80
64.00, 510.00, 80
69.00, 510.00, 80
72.00, 511.00, 80
77.00, 510.00, 80
80.00, 509.00, 80
82.00, 510.00, 80
84.00, 510.00, 80
88.00, 512.00, 80
90.00, 510.00, 80
94.00, 510.00, 80
97.00, 510.00, 80
99.00, 510.00, 80
103.00, 510.00, 80
106.00, 510.00, 80
110.00, 510.00, 80
114.00, 510.00, 80
119.00, 510.00, 80
122.00, 510.00, 80
125.00, 510.00, 80
129.00, 510.00, 80
133.00, 510.00, 80
137.00, 510.00, 80
140.00, 510.00, 80
145.00, 510.00, 80
147.00, 510.00, 80
152.00, 510.00, 80
154.00, 510.00, 80
157.00, 510.00, 80
159.00, 510.00, 80
162.00, 510.00, 80
164.00, 510.00, 80
166.00, 510.00, 80
170.00, 509.00, 80
173.00, 510.00, 80
177.00, 510.00, 80
182.00, 510.00, 80
185.00, 510.00, 80
187.00, 510.00, 80
190.00, 510.00, 80
193.00, 510.00, 80
195.00, 510.00, 80
196.00, 510.00, 80
200.00, 511.00, 80
202.00, 509.00, 80
203.00, 510.00, 80
205.00, 510.00, 80
207.00, 510.00, 80
210.00, 510.00, 80
211.00, 510.00, 80
213.00, 509.00, 80
215.00, 510.00, 80
215.00, 510.00, 80
217.00, 510.00, 80
220.00, 510.00, 80
220.00, 510.00, 80
223.00, 510.00, 80
224.00, 510.00, 80
226.00, 510.00, 80
228.00, 510.00, 80
230.00, 510.00, 80
231.00, 510.00, 80
233.00, 510.00, 80
234.00, 510.00, 80
236.00, 510.00, 80
239.00, 510.00, 80
241.00, 510.00, 80
242.00, 510.00, 80
244.00, 510.00, 80
247.00, 510.00, 80
247.00, 510.00, 80
249.00, 510.00, 80
251.00, 510.00, 80
253.00, 509.00, 80
256.00, 510.00, 80
257.00, 510.00, 80
260.00, 511.00, 80
261.00, 510.00, 80
266.00, 510.00, 80
268.00, 510.00, 80
271.00, 510.00, 80
274.00, 510.00, 80
276.00, 510.00, 80
278.00, 510.00, 80
280.00, 510.00, 80
283.00, 510.00, 80
285.00, 510.00, 80
288.00, 509.00, 80
289.00, 510.00, 80
291.00, 510.00, 80
294.00, 510.00, 80
297.00, 510.00, 80
299.00, 510.00, 80
300.00, 510.00, 80
302.00, 510.00, 80
304.00, 510.00, 80
306.00, 510.00, 80
308.00, 509.00, 80
310.00, 510.00, 80
311.00, 510.00, 80
312.00, 510.00, 80
314.00, 510.00, 80
314.00, 510.00, 80
315.00, 510.00, 80
317.00, 510.00, 80
318.00, 510.00, 80
319.00, 510.00, 80
321.00, 510.00, 80
323.00, 510.00, 80
324.00, 510.00, 80
325.00, 510.00, 81
327.00, 510.00, 81
327.00, 510.00, 81
329.00, 510.00, 82
331.00, 511.00, 82
331.00, 510.00, 82
333.00, 510.00, 83
335.00, 510.00, 83
337.00, 510.00, 84
339.00, 510.00, 84
340.00, 509.00, 84
341.00, 510.00, 85
341.00, 510.00, 85
344.00, 509.00, 85
345.00, 510.00, 85
347.00, 508.00, 86
348.00, 510.00, 86
350.00, 510.00, 87
352.00, 510.00, 87
351.00, 510.00, 87
353.00, 510.00, 87
355.00, 510.00, 88
356.00, 510.00, 88
356.00, 510.00, 88
355.00, 509.00, 88
356.00, 510.00, 88
356.00, 510.00, 88
355.00, 510.00, 88
356.00, 510.00, 88
355.00, 509.00, 88
356.00, 510.00, 88
356.00, 510.00, 88
356.00, 510.00, 88
357.00, 510.00, 88
359.00, 510.00, 89
362.00, 511.00, 90
362.00, 510.00, 90
364.00, 510.00, 90
365.00, 510.00, 90
365.00, 509.00, 90
365.00, 510.00, 90
366.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
368.00, 510.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
368.00, 510.00, 91
369.00, 510.00, 91
366.00, 510.00, 91
367.00, 510.00, 91
368.00, 511.00, 91
367.00, 509.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
367.00, 509.00, 91
368.00, 510.00, 91
368.00, 510.00, 91
367.00, 509.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
368.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 511.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
367.00, 510.00, 91
366.00, 510.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
368.00, 510.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
367.00, 510.00, 91
367.00, 509.00, 91
368.00, 510.00, 91
367.00, 510.00, 91
368.00, 510.00, 91
369.00, 509.00, 91
368.00, 510.00, 91
370.00, 510.00, 92
370.00, 510.00, 92
370.00, 510.00, 92
370.00, 510.00, 92
371.00, 511.00, 92
372.00, 510.00, 92
372.00, 509.00, 92
372.00, 510.00, 92
373.00, 510.00, 92
373.00, 509.00, 92
374.00, 509.00, 93
374.00, 511.00, 93
374.00, 510.00, 93
375.00, 510.00, 93
375.00, 510.00, 93
375.00, 510.00, 93
376.00, 510.00, 93
376.00, 510.00, 93
377.00, 510.00, 93
378.00, 510.00, 94
378.00, 511.00, 94
379.00, 510.00, 94
380.00, 510.00, 94
381.00, 510.00, 94
382.00, 510.00, 95
382.00, 510.00, 95
383.00, 510.00, 95
384.00, 510.00, 95
383.00, 510.00, 95
384.00, 509.00, 95
384.00, 510.00, 95
384.00, 511.00, 95
385.00, 510.00, 95
386.00, 510.00, 96
387.00, 510.00, 96
387.00, 510.00, 96
388.00, 509.00, 96
388.00, 510.00, 96
387.00, 509.00, 96
388.00, 510.00, 96
389.00, 510.00, 96
389.00, 509.00, 96
389.00, 510.00, 96
389.00, 510.00, 96
390.00, 510.00, 97
391.00, 510.00, 97
392.00, 510.00, 97
394.00, 510.00, 98
396.00, 510.00, 98
397.00, 510.00, 98
398.00, 510.00, 99
398.00, 511.00, 99
399.00, 509.00, 99
399.00, 510.00, 99
400.00, 510.00, 99
401.00, 510.00, 99
403.00, 510.00, 100
404.00, 510.00, 100
406.00, 510.00, 101
406.00, 510.00, 101
407.00, 510.00, 101
407.00, 510.00, 101
407.00, 510.00, 101
408.00, 509.00, 101
409.00, 510.00, 101
410.00, 510.00, 102
411.00, 510.00, 102
411.00, 509.00, 102
413.00, 510.00, 102
413.00, 510.00, 102
413.00, 510.00, 102
415.00, 510.00, 103
414.00, 512.00, 103
416.00, 510.00, 103
416.00, 510.00, 103
416.00, 510.00, 103
417.00, 510.00, 103
419.00, 509.00, 104
420.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 509.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 511.00, 104
421.00, 510.00, 104
421.00, 509.00, 104
421.00, 511.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
420.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 509.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 509.00, 104
420.00, 509.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 511.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 511.00, 104
421.00, 509.00, 104
421.00, 509.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 509.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 509.00, 104
422.00, 509.00, 105
420.00, 510.00, 104
422.00, 510.00, 105
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 509.00, 104
421.00, 509.00, 104
421.00, 509.00, 104
421.00, 509.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 509.00, 104
422.00, 510.00, 105
421.00, 510.00, 104
420.00, 510.00, 104
421.00, 510.00, 104
422.00, 510.00, 105
422.00, 510.00, 105
421.00, 509.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
421.00, 510.00, 104
422.00, 509.00, 105
422.00, 510.00, 105
423.00, 510.00, 105
423.00, 510.00, 105
423.00, 510.00, 105
423.00, 510.00, 105
425.00, 510.00, 105
426.00, 510.00, 106
428.00, 510.00, 106
429.00, 510.00, 106
430.00, 510.00, 107
431.00, 510.00, 107
431.00, 511.00, 107
431.00, 510.00, 107
431.00, 510.00, 107
431.00, 510.00, 107
431.00, 510.00, 107
431.00, 510.00, 107
432.00, 511.00, 107
433.00, 511.00, 107
433.00, 512.00, 107
432.00, 513.00, 107
433.00, 515.00, 107
434.00, 516.00, 108
433.00, 516.00, 107
433.00, 517.00, 107
432.00, 519.00, 107
432.00, 520.00, 107
432.00, 523.00, 107
433.00, 525.00, 107
433.00, 527.00, 107
433.00, 529.00, 107
433.00, 531.00, 107
433.00, 533.00, 107
432.00, 535.00, 107
433.00, 536.00, 107
433.00, 537.00, 107
433.00, 539.00, 107
432.00, 540.00, 107
433.00, 542.00, 107
432.00, 544.00, 107
433.00, 546.00, 107
433.00, 548.00, 107
433.00, 549.00, 107
433.00, 550.00, 107
432.00, 551.00, 107
432.00, 552.00, 107
433.00, 553.00, 107
433.00, 554.00, 107
433.00, 556.00, 107
432.00, 555.00, 107
433.00, 556.00, 107
432.00, 556.00, 107
433.00, 555.00, 107
433.00, 556.00, 107
432.00, 555.00, 107
433.00, 554.00, 107
432.00, 554.00, 107
432.00, 554.00, 107
433.00, 553.00, 107
433.00, 552.00, 107
433.00, 551.00, 107
432.00, 550.00, 107
432.00, 550.00, 107
433.00, 548.00, 107
432.00, 547.00, 107
431.00, 545.00, 107
432.00, 545.00, 107
432.00, 544.00, 107
432.00, 543.00, 107
431.00, 542.00, 107
431.00, 540.00, 107
431.00, 539.00, 107
431.00, 538.00, 107
431.00, 536.00, 107
432.00, 535.00, 107
430.00, 534.00, 107
432.00, 533.00, 107
433.00, 530.00, 107
432.00, 529.00, 107
432.00, 528.00, 107
432.00, 528.00, 107
432.00, 526.00, 107
431.00, 525.00, 107
431.00, 524.00, 107
432.00, 522.00, 107
432.00, 521.00, 107
431.00, 520.00, 107
431.00, 520.00, 107
432.00, 518.00, 107
431.00, 518.00, 107
432.00, 517.00, 107
432.00, 517.00, 107
430.00, 515.00, 107
433.00, 514.00, 107
433.00, 513.00, 107
433.00, 513.00, 107
435.00, 512.00, 108
436.00, 513.00, 108
437.00, 512.00, 108
438.00, 513.00, 109
440.00, 512.00, 109
439.00, 511.00, 109
442.00, 511.00, 110
442.00, 510.00, 110
445.00, 510.00, 110
445.00, 509.00, 110
445.00, 509.00, 110
446.00, 510.00, 111
445.00, 510.00, 110
445.00, 510.00, 110
445.00, 510.00, 110
445.00, 512.00, 110
445.00, 514.00, 110
445.00, 516.00, 110
445.00, 519.00, 110
445.00, 522.00, 110
445.00, 525.00, 110
445.00, 528.00, 110
445.00, 531.00, 110
445.00, 534.00, 110
445.00, 537.00, 110
445.00, 540.00, 110
444.00, 543.00, 110
444.00, 546.00, 110
445.00, 548.00, 110
444.00, 550.00, 110
444.00, 552.00, 110
444.00, 554.00, 110
444.00, 555.00, 110
444.00, 556.00, 110
445.00, 556.00, 110
444.00, 555.00, 110
445.00, 556.00, 110
445.00, 556.00, 110
445.00, 555.00, 110
444.00, 554.00, 110
444.00, 552.00, 110
445.00, 550.00, 110
445.00, 548.00, 110
444.00, 546.00, 110
